Soil6.scaffold_125331956_c1_2	Soil6.scaffold_125331956_c1_2	Soil17.scaffold_186252750_c1_1	K00370	29.7
Soil6.scaffold_586091088_c1_1	Soil6.scaffold_125331956_c1_2	Soil17.scaffold_186252750_c1_1	K00370	29.7
Soil6.scaffold_265510093_c1_1	Soil6.scaffold_125331956_c1_2	Soil17.scaffold_186252750_c1_1	K00370	29.7
Soil6.scaffold_230207484_c1_1	Soil6.scaffold_230207484_c1_1	Soil9.scaffold_120698019_c1_5	K00370	21.8
Soil6.scaffold_557412309_c1_1	Soil6.scaffold_557412309_c1_1	Soil5.scaffold_514405218_c1_11	K00370	27.2
Soil6.scaffold_276395619_c1_1	Soil6.scaffold_276395619_c1_1	Soil3.scaffold_555174858_c1_1	K00370	25.7
Soil6.scaffold_348010530_c1_2	Soil6.scaffold_348010530_c1_2	Soil12.scaffold_266712765_c1_2	K00370	25.6
Soil6.scaffold_636492910_c1_1	Soil6.scaffold_636492910_c1_1	Soil6.scaffold_636492910_c1_1	K00370	27.3
Soil6.scaffold_310197947_c1_1	Soil6.scaffold_310197947_c1_1	Soil9.scaffold_2866533_c1_1	K00370	25.3
Soil6.scaffold_86801766_c1_2	Soil6.scaffold_86801766_c1_2	Soil6.scaffold_86801766_c1_2	K00370	24.1
Soil6.scaffold_35913769_c1_11	Soil6.scaffold_35913769_c1_11	Soil3.scaffold_530221301_c1_2	K00370	23.8
Soil6.scaffold_512705757_c1_2	Soil6.scaffold_512705757_c1_2	Soil3.scaffold_269957442_c1_1	K00370	28.6
Soil6.scaffold_47353953_c1_4	Soil6.scaffold_47353953_c1_4	Soil11.scaffold_654579484_c1_1	K00370	28.8
Soil6.scaffold_586422288_c1_1	Soil6.scaffold_586422288_c1_1	Soil6.scaffold_586422288_c1_1	K00370	30.8
Soil6.scaffold_391899976_c1_1	Soil6.scaffold_586422288_c1_1	Soil6.scaffold_586422288_c1_1	K00370	30.8
Soil6.scaffold_571333250_c1_1	Soil6.scaffold_571333250_c1_1	Soil12.scaffold_378189845_c1_1	K00370	36.1
Soil6.scaffold_420066454_c1_1	Soil6.scaffold_420066454_c1_1	T0.scaffold_61404940_c1_1	K00370	38.4
Soil6.scaffold_15191967_c1_1	Soil6.scaffold_15191967_c1_1	Soil16.scaffold_1385083464_c1_1	K00370	29.6
Soil6.scaffold_485578092_c1_1	Soil6.scaffold_485578092_c1_1	Soil6.scaffold_485578092_c1_1	K00370	29.3
Soil6.scaffold_236845606_c1_1	Soil6.scaffold_236845606_c1_1	Soil6.scaffold_236845606_c1_1	K00370	27.1
Soil6.scaffold_547701030_c1_1	Soil6.scaffold_547701030_c1_1	Soil6.scaffold_547701030_c1_1	K00370	23.5
Soil6.scaffold_622857789_c1_2	Soil6.scaffold_622857789_c1_2	Soil9.scaffold_2866533_c1_1	K00370	25.3
Soil6.scaffold_610128257_c1_1	Soil6.scaffold_622857789_c1_2	Soil9.scaffold_2866533_c1_1	K00370	25.3
Soil6.scaffold_494794957_c1_1	Soil6.scaffold_622857789_c1_2	Soil9.scaffold_2866533_c1_1	K00370	25.3
Soil6.scaffold_530686512_c1_1	Soil6.scaffold_622857789_c1_2	Soil9.scaffold_2866533_c1_1	K00370	25.3
Soil6.scaffold_576610311_c1_1	Soil6.scaffold_622857789_c1_2	Soil9.scaffold_2866533_c1_1	K00370	25.3
Soil6.scaffold_556219166_c1_1	Soil6.scaffold_556219166_c1_1	Soil6.scaffold_556219166_c1_1	K00370	28.3
Soil6.scaffold_228720199_c1_2	Soil6.scaffold_228720199_c1_2	Soil6.scaffold_228720199_c1_2	K00370	30.7
Soil6.scaffold_143397200_c1_6	Soil6.scaffold_143397200_c1_6	Soil11.scaffold_587233302_c1_1	K00370	25.1
Soil6.scaffold_422469911_c1_7	Soil6.scaffold_143397200_c1_6	Soil11.scaffold_587233302_c1_1	K00370	25.1
Soil6.scaffold_441881540_c1_4	Soil6.scaffold_441881540_c1_4	Soil6.scaffold_441881540_c1_4	K00370	25.7
Soil6.scaffold_154078356_c1_2	Soil6.scaffold_154078356_c1_2	T0.scaffold_273218771_c1_2	K00370	24.2
Soil6.scaffold_237689045_c1_1	Soil6.scaffold_237689045_c1_1	Soil3.scaffold_202054849_c1_1	K00370	29.6
Soil6.scaffold_624691463_c1_1	Soil6.scaffold_624691463_c1_1	Soil12.scaffold_750527831_c1_1	K00370	27.1
Soil6.scaffold_436452740_c1_14	Soil6.scaffold_436452740_c1_14	Soil5.scaffold_416434691_c1_48	K00370	26.2
Soil6.scaffold_566635855_c1_1	Soil6.scaffold_566635855_c1_1	Soil5.scaffold_268212901_c1_1	K00370	28.5
Soil6.scaffold_318125046_c1_1	Soil6.scaffold_566635855_c1_1	Soil5.scaffold_268212901_c1_1	K00370	28.5
Soil6.scaffold_583080329_c1_1	Soil6.scaffold_583080329_c1_1	Soil5.scaffold_114379860_c1_1	K00370	30.4
Soil6.scaffold_604797369_c1_1	Soil6.scaffold_604797369_c1_1	Soil14.scaffold_1008884942_c1_1	K00370	27.8
Soil6.scaffold_604673341_c1_1	Soil6.scaffold_604797369_c1_1	Soil14.scaffold_1008884942_c1_1	K00370	27.8
Soil6.scaffold_138360071_c1_1	Soil6.scaffold_138360071_c1_1	Soil6.scaffold_138360071_c1_1	K00370	36
Soil6.scaffold_360543167_c1_1	Soil6.scaffold_360543167_c1_1	Soil6.scaffold_360543167_c1_1	K00370	34.9
Soil6.scaffold_309470860_c1_2	Soil6.scaffold_360543167_c1_1	Soil6.scaffold_360543167_c1_1	K00370	34.9
Soil6.scaffold_569641967_c1_1	Soil6.scaffold_569641967_c1_1	Soil11.scaffold_287640331_c1_2	K00370	26.4
Soil6.scaffold_267444441_c1_1	Soil6.scaffold_267444441_c1_1	Soil6.scaffold_267444441_c1_1	K00370	23.8
Soil6.scaffold_235194939_c1_2	Soil6.scaffold_235194939_c1_2	Soil12.scaffold_898807201_c1_1	K00370	29.8
Soil6.scaffold_522312521_c1_2	Soil6.scaffold_522312521_c1_2	Soil6.scaffold_522312521_c1_2	K00370	26.3
Soil6.scaffold_154638535_c1_97	Soil6.scaffold_154638535_c1_97	Soil6.scaffold_154638535_c1_97	K00370	26.2
Soil6.scaffold_481197893_c1_12	Soil6.scaffold_481197893_c1_12	Soil3.scaffold_285743490_c1_2	K00370	25.4
Soil6.scaffold_654612876_c1_1	Soil6.scaffold_654612876_c1_1	Soil6.scaffold_654612876_c1_1	K00370	24.1
Soil6.scaffold_494890465_c1_1	Soil6.scaffold_494890465_c1_1	Soil6.scaffold_494890465_c1_1	K00370	25.4
Soil6.scaffold_22722492_c1_2	Soil6.scaffold_22722492_c1_2	Soil17.scaffold_1202428475_c1_2	K00370	25.2
Soil6.scaffold_527935423_c1_3	Soil6.scaffold_527935423_c1_3	Soil3.scaffold_334575927_c1_1	K00370	26
Soil6.scaffold_612983312_c1_1	Soil6.scaffold_612983312_c1_1	Soil6.scaffold_612983312_c1_1	K00370	24.1
Soil6.scaffold_481402387_c1_10	Soil6.scaffold_481402387_c1_10	Soil5.scaffold_423475519_c1_1	K00370	27
Soil6.scaffold_465040277_c1_1	Soil6.scaffold_481402387_c1_10	Soil5.scaffold_423475519_c1_1	K00370	27
Soil6.scaffold_200123076_c1_13	Soil6.scaffold_200123076_c1_13	Soil6.scaffold_200123076_c1_13	K00370	24.9
Soil6.scaffold_307771604_c1_1	Soil6.scaffold_307771604_c1_1	Soil6.scaffold_307771604_c1_1	K00370	27.9
Soil6.scaffold_321816930_c1_1	Soil6.scaffold_321816930_c1_1	Soil9.scaffold_550622065_c1_1	K00370	28
Soil6.scaffold_257128776_c1_3	Soil6.scaffold_321816930_c1_1	Soil9.scaffold_550622065_c1_1	K00370	28
Soil6.scaffold_393200017_c1_3	Soil6.scaffold_321816930_c1_1	Soil9.scaffold_550622065_c1_1	K00370	28
Soil6.scaffold_520427360_c1_1	Soil6.scaffold_520427360_c1_1	Soil6.scaffold_520427360_c1_1	K00370	30.3
Soil6.scaffold_263051309_c1_1	Soil6.scaffold_263051309_c1_1	Soil14.scaffold_284095619_c1_1	K00370	30.2
Soil6.scaffold_136360599_c1_1	Soil6.scaffold_263051309_c1_1	Soil14.scaffold_284095619_c1_1	K00370	30.2
Soil6.scaffold_640388282_c1_1	Soil6.scaffold_263051309_c1_1	Soil14.scaffold_284095619_c1_1	K00370	30.2
Soil6.scaffold_460055642_c1_2	Soil6.scaffold_460055642_c1_2	Soil6.scaffold_460055642_c1_2	K00370	24.6
Soil6.scaffold_498731868_c1_3	Soil6.scaffold_498731868_c1_3	Soil3.scaffold_352165548_c1_1	K00370	28.1
Soil6.scaffold_351376523_c1_2	Soil6.scaffold_351376523_c1_2	Soil17.scaffold_133787210_c1_1	K00370	27.2
Soil6.scaffold_526670178_c1_1	Soil6.scaffold_526670178_c1_1	Soil6.scaffold_526670178_c1_1	K00370	24.2
Soil6.scaffold_152441682_c1_3	Soil6.scaffold_526670178_c1_1	Soil6.scaffold_526670178_c1_1	K00370	24.2
Soil6.scaffold_570673803_c1_1	Soil6.scaffold_570673803_c1_1	Soil6.scaffold_570673803_c1_1	K00370	29.2
Soil6.scaffold_279622730_c1_1	Soil6.scaffold_279622730_c1_1	Soil5.scaffold_225756440_c1_1	K00370	31.3
Soil6.scaffold_182600509_c1_1	Soil6.scaffold_279622730_c1_1	Soil5.scaffold_225756440_c1_1	K00370	31.3
Soil6.scaffold_115389194_c1_1	Soil6.scaffold_279622730_c1_1	Soil5.scaffold_225756440_c1_1	K00370	31.3
Soil6.scaffold_471547133_c1_1	Soil6.scaffold_279622730_c1_1	Soil5.scaffold_225756440_c1_1	K00370	31.3
Soil6.scaffold_229324075_c1_1	Soil6.scaffold_229324075_c1_1	Soil12.scaffold_623841069_c1_1	K00370	32.7
