Soil16.scaffold_1056555360_c1_1	Soil16.scaffold_1056555360_c1_1	Soil16.scaffold_1056555360_c1_1	K02567	28.2
Soil16.scaffold_48033301_c1_9	Soil16.scaffold_48033301_c1_9	Soil16.scaffold_48033301_c1_9	K02567	24.7
Soil16.scaffold_118532615_c1_1	Soil16.scaffold_118532615_c1_1	Soil16.scaffold_118532615_c1_1	K02567	25
Soil16.scaffold_540019710_c1_1	Soil16.scaffold_540019710_c1_1	Soil16.scaffold_540019710_c1_1	K02567	28.7
Soil16.scaffold_1297814125_c1_1	Soil16.scaffold_540019710_c1_1	Soil16.scaffold_540019710_c1_1	K02567	28.7
Soil16.scaffold_104932808_c1_1	Soil16.scaffold_104932808_c1_1	Soil16.scaffold_104932808_c1_1	K02567	23.8
Soil16.scaffold_1306636612_c1_1	Soil16.scaffold_1306636612_c1_1	Soil16.scaffold_1306636612_c1_1	K02567	23.9
Soil16.scaffold_1323173408_c1_1	Soil16.scaffold_1323173408_c1_1	Soil16.scaffold_1323173408_c1_1	K02567	29.6
Soil16.scaffold_837212389_c1_1	Soil16.scaffold_837212389_c1_1	Soil16.scaffold_837212389_c1_1	K02567	23.4
Soil16.scaffold_1083734700_c1_1	Soil16.scaffold_1083734700_c1_1	Soil15.scaffold_802628625_c1_1	K02567	26.5
Soil16.scaffold_1186977863_c1_1	Soil16.scaffold_1186977863_c1_1	Soil15.scaffold_1131791871_c1_2	K02567	22.6
Soil16.scaffold_992268769_c1_1	Soil16.scaffold_992268769_c1_1	Soil16.scaffold_992268769_c1_1	K02567	23.4
Soil16.scaffold_833218104_c1_9	Soil16.scaffold_833218104_c1_9	Soil16.scaffold_833218104_c1_9	K02567	24.3
Soil16.scaffold_1024861507_c1_7	Soil16.scaffold_833218104_c1_9	Soil16.scaffold_833218104_c1_9	K02567	24.3
Soil16.scaffold_1132685456_c1_1	Soil16.scaffold_1132685456_c1_1	Soil16.scaffold_1132685456_c1_1	K02567	36.4
Soil16.scaffold_233279887_c1_1	Soil16.scaffold_233279887_c1_1	Soil14.scaffold_282024753_c1_1	K02567	29.8
Soil16.scaffold_1246131474_c1_4	Soil16.scaffold_1246131474_c1_4	T0.scaffold_785029462_c1_5	K02567	23.1
Soil16.scaffold_609995806_c1_1	Soil16.scaffold_609995806_c1_1	Soil16.scaffold_609995806_c1_1	K02567	32.2
